county_x,staffed_all_beds,staffed_icu_beds,licensed_all_beds,all_bed_occupancy_rate,icu_bed_occupancy_rate,population,population_20,population_65,staffed_all_beds_[per_1000_people],staffed_all_beds_[per_1000_adults_20+],staffed_all_beds_[per_1000_elderly_65+],staffed_icu_beds_[per_1000_people],staffed_icu_beds_[per_1000_adults_20+],staffed_icu_beds_[per_1000_elderly_65+],licensed_all_beds_per_1000_people,licensed_all_beds_[per_1000_adults_20+],licensed_all_beds_[per_1000_elderly_65+],state,cases,deaths
Bay,328.0,32.0,407.0,0.56,0.73,103923.0,80749.0,21195.0,3.156,4.062,15.475,0.308,0.396,1.51,3.9160000000000004,5.04,19.203,Michigan,93.0,2.0
Bayamón,939.0,73.0,987.0,0.55,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Baylor,27.0,0.0,27.0,0.19,0.0,3582.0,2689.0,853.0,7.537999999999999,10.041,31.653000000000002,0.0,0.0,0.0,7.537999999999999,10.041,31.653000000000002,,,
Beadle,25.0,6.0,25.0,0.63,0.14,18883.0,13275.0,3209.0,1.324,1.883,7.791,0.318,0.452,1.87,1.324,1.883,7.791,South Dakota,21.0,2.0
Bear Lake,21.0,0.0,21.0,0.26,0.0,6050.0,4287.0,1248.0,3.471,4.899,16.827,0.0,0.0,0.0,3.471,4.899,16.827,,,
Beaufort,72.0,8.0,142.0,0.48,0.44,47079.0,36608.0,11281.0,1.5290000000000001,1.9669999999999999,6.382000000000001,0.17,0.21899999999999997,0.7090000000000001,3.016,3.8789999999999996,12.588,North Carolina,16.0,0.0
Beaufort,280.0,24.0,326.0,0.6,0.52,188715.0,148604.0,51442.0,1.484,1.8840000000000001,5.443,0.127,0.162,0.467,1.7269999999999999,2.194,6.337000000000001,South Carolina,236.0,9.0
Beauregard,69.0,6.0,80.0,0.56,0.52,37253.0,27218.0,5871.0,1.8519999999999999,2.535,11.753,0.161,0.22,1.022,2.147,2.9389999999999996,13.626,Louisiana,36.0,2.0
Beaver,24.0,0.0,24.0,0.07,0.0,5319.0,3797.0,1049.0,4.512,6.321000000000001,22.879,0.0,0.0,0.0,4.512,6.321000000000001,22.879,Oklahoma,1.0,0.0
Beaver,229.0,20.0,320.0,0.58,0.68,164742.0,129490.0,35412.0,1.39,1.768,6.4670000000000005,0.121,0.154,0.565,1.942,2.471,9.036,Pennsylvania,317.0,47.0
Beaver,25.0,0.0,72.0,0.66,0.0,6580.0,4270.0,948.0,3.799,5.855,26.371,0.0,0.0,0.0,10.942,16.862000000000002,75.949,,,
Beaverhead,0.0,0.0,25.0,0.0,0.0,9404.0,7366.0,2070.0,0.0,0.0,0.0,0.0,0.0,0.0,2.658,3.3939999999999997,12.077,Montana,1.0,0.0
Becker,36.0,8.0,87.0,0.51,0.43,34371.0,25262.0,7052.0,1.047,1.425,5.105,0.233,0.317,1.1340000000000001,2.531,3.444,12.337,Minnesota,2.0,0.0
Beckham,34.0,6.0,93.0,0.54,0.52,21709.0,15926.0,3114.0,1.5659999999999998,2.135,10.918,0.276,0.377,1.9269999999999998,4.284,5.84,29.865,Oklahoma,2.0,0.0
Bedford,40.0,4.0,40.0,0.26,0.2,48176.0,37824.0,11018.0,0.83,1.058,3.63,0.083,0.106,0.363,0.83,1.058,3.63,Pennsylvania,16.0,1.0
Bedford,44.0,8.0,60.0,0.2,0.31,49038.0,35474.0,7397.0,0.897,1.24,5.9479999999999995,0.163,0.226,1.082,1.224,1.6909999999999998,8.111,Tennessee,117.0,2.0
Bedford,34.0,6.0,50.0,0.41,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Virginia,19.0,0.0
Bee,40.0,8.0,69.0,0.35,0.27,32587.0,24744.0,4012.0,1.227,1.617,9.97,0.245,0.32299999999999995,1.994,2.117,2.7889999999999997,17.198,Texas,5.0,0.0
Belknap,86.0,10.0,137.0,0.64,0.32,61022.0,48633.0,13505.0,1.409,1.768,6.367999999999999,0.16399999999999998,0.20600000000000002,0.74,2.245,2.8169999999999997,10.144,New Hampshire,28.0,0.0
Bell,87.0,7.0,216.0,0.31,0.49,26569.0,20375.0,5105.0,3.2739999999999996,4.27,17.042,0.263,0.344,1.371,8.13,10.600999999999999,42.31100000000001,,,
Bell,1025.0,90.0,1191.0,0.64,0.54,355642.0,247104.0,38585.0,2.8819999999999997,4.148,26.565,0.253,0.364,2.333,3.3489999999999998,4.82,30.866999999999997,Texas,145.0,3.0
Belmont,87.0,5.0,164.0,0.48,0.0,67505.0,53513.0,14072.0,1.2890000000000001,1.626,6.182,0.07400000000000001,0.09300000000000001,0.355,2.4290000000000003,3.065,11.654000000000002,Ohio,93.0,6.0
Beltrami,117.0,10.0,141.0,0.51,0.63,46847.0,33250.0,7548.0,2.497,3.5189999999999997,15.501,0.213,0.301,1.325,3.01,4.2410000000000005,18.68,Minnesota,6.0,0.0
Ben Hill,48.0,5.0,75.0,0.22,0.0,16787.0,12252.0,2939.0,2.859,3.918,16.332,0.298,0.408,1.7009999999999998,4.468,6.121,25.519000000000002,Georgia,20.0,0.0
Benewah,19.0,0.0,19.0,0.19,0.0,9226.0,6973.0,2073.0,2.059,2.725,9.165,0.0,0.0,0.0,2.059,2.725,9.165,,,
Bennett,14.0,0.0,14.0,0.22,0.0,3468.0,2196.0,433.0,4.037,6.375,32.333,0.0,0.0,0.0,4.037,6.375,32.333,,,
Bennington,78.0,10.0,99.0,0.4,0.5,35631.0,27860.0,8162.0,2.189,2.8,9.556000000000001,0.281,0.359,1.225,2.778,3.553,12.129000000000001,Vermont,37.0,1.0
Benton,275.0,30.0,434.0,0.54,0.67,272608.0,194642.0,36557.0,1.0090000000000001,1.413,7.522,0.11,0.154,0.821,1.5919999999999999,2.23,11.872,Arkansas,69.0,0.0
Benton,25.0,0.0,25.0,0.18,0.0,25642.0,19132.0,4767.0,0.975,1.307,5.244,0.0,0.0,0.0,0.975,1.307,5.244,Iowa,24.0,1.0
Benton,169.0,12.0,188.0,0.57,0.72,92101.0,71495.0,14945.0,1.835,2.364,11.308,0.13,0.168,0.8029999999999999,2.041,2.63,12.579,Oregon,27.0,5.0
Benton,25.0,0.0,25.0,0.14,0.0,16184.0,12629.0,3825.0,1.545,1.98,6.5360000000000005,0.0,0.0,0.0,1.545,1.98,6.5360000000000005,Tennessee,4.0,0.0
Benton,416.0,44.0,446.0,0.69,0.74,201877.0,143074.0,30097.0,2.061,2.908,13.822000000000001,0.218,0.308,1.462,2.209,3.117,14.819,Washington,348.0,35.0
Benzie,0.0,0.0,8.0,0.0,0.0,17753.0,14202.0,4639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.451,0.563,1.725,Michigan,4.0,0.0
Bergen,1934.0,147.0,3011.0,0.74,0.59,936692.0,716860.0,161086.0,2.065,2.698,12.005999999999998,0.157,0.205,0.9129999999999999,3.215,4.2,18.692,New Jersey,13686.0,876.0
Berkeley,146.0,20.0,195.0,0.66,0.58,117123.0,87537.0,17175.0,1.247,1.6680000000000001,8.501,0.171,0.228,1.1640000000000001,1.665,2.228,11.354000000000001,West Virginia,121.0,1.0
Berks,1142.0,71.0,1326.0,0.72,0.57,420152.0,313705.0,72352.0,2.718,3.64,15.784,0.16899999999999998,0.226,0.981,3.156,4.227,18.327,Pennsylvania,2069.0,85.0
Berkshire,245.0,24.0,323.0,0.71,0.44,126348.0,101428.0,29398.0,1.939,2.416,8.334,0.19,0.237,0.816,2.556,3.185,10.987,Massachusetts,404.0,31.0
Bernalillo,2137.0,138.0,2493.0,0.73,0.64,678701.0,514366.0,111216.0,3.1489999999999996,4.155,19.215,0.203,0.268,1.2409999999999999,3.673,4.8469999999999995,22.416,New Mexico,600.0,29.0
Berrien,51.0,0.0,63.0,0.04,0.0,19252.0,14172.0,3292.0,2.6489999999999996,3.5989999999999998,15.492,0.0,0.0,0.0,3.272,4.445,19.137,Georgia,10.0,0.0
Berrien,290.0,20.0,567.0,0.48,0.56,154141.0,116902.0,30402.0,1.881,2.481,9.539,0.13,0.171,0.6579999999999999,3.678,4.85,18.65,Michigan,177.0,11.0
Bertie,6.0,0.0,6.0,0.63,0.0,19026.0,15335.0,4379.0,0.315,0.391,1.37,0.0,0.0,0.0,0.315,0.391,1.37,North Carolina,27.0,1.0
Bethel,34.0,0.0,37.0,0.4,0.0,18216.0,11082.0,1402.0,1.8659999999999999,3.068,24.250999999999998,0.0,0.0,0.0,2.031,3.339,26.391,,,
Bexar,6406.0,561.0,10395.0,0.65,0.75,1986049.0,1419790.0,240621.0,3.225,4.512,26.623,0.282,0.395,2.331,5.234,7.322,43.201,Texas,1126.0,39.0
Bibb,25.0,0.0,35.0,0.37,0.0,22400.0,17348.0,3690.0,1.1159999999999999,1.4409999999999998,6.775,0.0,0.0,0.0,1.5619999999999998,2.0180000000000002,9.485,Alabama,34.0,0.0
Bibb,992.0,115.0,1224.0,0.76,0.92,153095.0,110982.0,23876.0,6.48,8.937999999999999,41.548,0.7509999999999999,1.036,4.817,7.995,11.029000000000002,51.265,Georgia,224.0,4.0
Bienville,21.0,0.0,21.0,0.25,0.0,13308.0,10067.0,2785.0,1.578,2.086,7.54,0.0,0.0,0.0,1.578,2.086,7.54,Louisiana,69.0,9.0
Big Horn,25.0,0.0,25.0,0.3,0.0,13338.0,8526.0,1707.0,1.874,2.932,14.645999999999999,0.0,0.0,0.0,1.874,2.932,14.645999999999999,Montana,3.0,0.0
Big Horn,22.0,0.0,25.0,0.42,0.0,11881.0,8610.0,2495.0,1.8519999999999999,2.555,8.818,0.0,0.0,0.0,2.104,2.904,10.02,Wyoming,1.0,0.0
Big Stone,40.0,0.0,40.0,0.13,0.0,4989.0,3861.0,1324.0,8.017999999999999,10.36,30.211,0.0,0.0,0.0,8.017999999999999,10.36,30.211,Minnesota,1.0,0.0
Bingham,131.0,5.0,153.0,0.82,0.54,46236.0,30773.0,6595.0,2.833,4.257,19.864,0.10800000000000001,0.162,0.758,3.3089999999999997,4.9719999999999995,23.199,Idaho,3.0,0.0
Black Hawk,384.0,29.0,675.0,0.43,0.43,132408.0,99053.0,21719.0,2.9,3.877,17.68,0.21899999999999997,0.293,1.335,5.098,6.815,31.079,Iowa,379.0,2.0
Blackford,15.0,0.0,15.0,0.4,0.0,11930.0,9083.0,2580.0,1.2570000000000001,1.651,5.814,0.0,0.0,0.0,1.2570000000000001,1.651,5.814,Indiana,6.0,1.0
Bladen,25.0,4.0,58.0,0.44,0.0,33190.0,25703.0,7247.0,0.753,0.973,3.45,0.121,0.156,0.552,1.7480000000000002,2.2569999999999997,8.003,North Carolina,4.0,0.0
Blaine,25.0,0.0,25.0,0.34,0.0,22601.0,17123.0,4435.0,1.1059999999999999,1.46,5.6370000000000005,0.0,0.0,0.0,1.1059999999999999,1.46,5.6370000000000005,Idaho,477.0,5.0
Blaine,6.0,0.0,6.0,0.0,0.0,6807.0,4598.0,1049.0,0.8809999999999999,1.305,5.72,0.0,0.0,0.0,0.8809999999999999,1.305,5.72,,,
Blaine,42.0,0.0,42.0,0.09,0.0,9485.0,6786.0,1862.0,4.428,6.189,22.555999999999997,0.0,0.0,0.0,4.428,6.189,22.555999999999997,,,
Blair,494.0,50.0,586.0,0.66,0.64,122492.0,94355.0,25445.0,4.033,5.236000000000001,19.414,0.408,0.53,1.965,4.784,6.211,23.03,Pennsylvania,14.0,0.0
Bleckley,15.0,0.0,25.0,0.86,0.0,12838.0,9387.0,2163.0,1.168,1.598,6.935,0.0,0.0,0.0,1.9469999999999998,2.6630000000000003,11.558,Georgia,5.0,0.0
Bledsoe,25.0,0.0,25.0,0.22,0.0,14755.0,12235.0,2723.0,1.694,2.043,9.181000000000001,0.0,0.0,0.0,1.694,2.043,9.181000000000001,Tennessee,162.0,0.0
Blount,25.0,6.0,25.0,0.5,0.34,57840.0,43175.0,10548.0,0.43200000000000005,0.579,2.37,0.10400000000000001,0.139,0.569,0.43200000000000005,0.579,2.37,Alabama,29.0,0.0
Blount,348.0,16.0,459.0,0.71,0.82,131349.0,101883.0,26575.0,2.6489999999999996,3.4160000000000004,13.095,0.122,0.157,0.602,3.495,4.505,17.272000000000002,Tennessee,47.0,3.0
Blue Earth,167.0,29.0,272.0,0.68,0.51,67427.0,50559.0,9368.0,2.477,3.303,17.827,0.43,0.574,3.096,4.034,5.38,29.035,Minnesota,26.0,0.0
Bolivar,152.0,8.0,164.0,0.21,0.5,31333.0,22653.0,4951.0,4.851,6.71,30.701,0.255,0.353,1.6159999999999999,5.234,7.24,33.125,Mississippi,87.0,6.0
Bon Homme,50.0,0.0,50.0,0.12,0.0,6980.0,5424.0,1422.0,7.162999999999999,9.218,35.162,0.0,0.0,0.0,7.162999999999999,9.218,35.162,South Dakota,4.0,0.0
Bond,32.0,0.0,42.0,0.34,0.0,16630.0,13050.0,3086.0,1.9240000000000002,2.452,10.369000000000002,0.0,0.0,0.0,2.526,3.218,13.61,Illinois,4.0,1.0
Bonner,25.0,4.0,25.0,0.51,0.44,44727.0,35102.0,10973.0,0.5589999999999999,0.7120000000000001,2.278,0.08900000000000001,0.114,0.365,0.5589999999999999,0.7120000000000001,2.278,Idaho,4.0,0.0
Bonneville,267.0,35.0,332.0,0.53,0.46,116854.0,78067.0,15543.0,2.285,3.42,17.178,0.3,0.44799999999999995,2.252,2.841,4.253,21.36,Idaho,16.0,0.0
Boone,120.0,24.0,174.0,0.21,0.21,37480.0,28154.0,7743.0,3.202,4.262,15.498,0.64,0.852,3.1,4.6419999999999995,6.18,22.471999999999998,Arkansas,4.0,0.0
Boone,25.0,0.0,42.0,0.4,0.0,26346.0,20200.0,4854.0,0.9490000000000001,1.238,5.15,0.0,0.0,0.0,1.594,2.079,8.652999999999999,Iowa,6.0,0.0
Boone,0.0,0.0,0.0,0.0,0.0,53577.0,38788.0,8484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Illinois,41.0,6.0
Boone,68.0,8.0,68.0,0.33,0.6,66999.0,47763.0,8954.0,1.015,1.4240000000000002,7.593999999999999,0.11900000000000001,0.16699999999999998,0.893,1.015,1.4240000000000002,7.593999999999999,Indiana,166.0,18.0
Boone,166.0,18.0,271.0,0.8,0.64,131533.0,94279.0,17804.0,1.262,1.761,9.324,0.13699999999999998,0.191,1.011,2.06,2.8739999999999997,15.220999999999998,Kentucky,93.0,2.0
Boone,1056.0,114.0,1113.0,0.61,0.74,180005.0,134696.0,22058.0,5.867000000000001,7.84,47.873999999999995,0.633,0.846,5.167999999999999,6.183,8.263,50.458,Missouri,97.0,1.0
Boone,25.0,0.0,25.0,0.4,0.0,5239.0,3927.0,1196.0,4.772,6.3660000000000005,20.903000000000002,0.0,0.0,0.0,4.772,6.3660000000000005,20.903000000000002,,,
Boone,25.0,0.0,25.0,0.44,0.0,21951.0,16818.0,4403.0,1.139,1.4869999999999999,5.678,0.0,0.0,0.0,1.139,1.4869999999999999,5.678,West Virginia,2.0,0.0
Bosque,25.0,0.0,25.0,0.33,0.0,18691.0,14256.0,4607.0,1.338,1.754,5.4270000000000005,0.0,0.0,0.0,1.338,1.754,5.4270000000000005,Texas,3.0,0.0
Bossier,211.0,18.0,468.0,0.66,0.0,127185.0,92589.0,18240.0,1.659,2.279,11.568,0.142,0.19399999999999998,0.987,3.68,5.055,25.658,Louisiana,246.0,12.0
Bottineau,25.0,0.0,25.0,0.6,0.0,6411.0,4876.0,1529.0,3.9,5.127000000000001,16.351,0.0,0.0,0.0,3.9,5.127000000000001,16.351,,,
Boulder,665.0,66.0,805.0,0.58,0.58,326078.0,249020.0,46486.0,2.039,2.67,14.305,0.20199999999999999,0.265,1.42,2.469,3.233,17.317,Colorado,417.0,23.0
Boundary,20.0,0.0,20.0,0.13,0.0,11948.0,8907.0,2691.0,1.6740000000000002,2.245,7.432,0.0,0.0,0.0,1.6740000000000002,2.245,7.432,,,
Bourbon,45.0,0.0,61.0,0.12,0.0,14653.0,10430.0,2889.0,3.071,4.314,15.575999999999999,0.0,0.0,0.0,4.163,5.849,21.115,Kansas,7.0,1.0
Bourbon,34.0,4.0,58.0,0.29,0.18,20184.0,15140.0,3815.0,1.685,2.246,8.912,0.198,0.264,1.048,2.8739999999999997,3.8310000000000004,15.203,Kentucky,7.0,1.0
Bowie,679.0,82.0,883.0,0.51,0.26,94324.0,69798.0,15605.0,7.199,9.728,43.512,0.8690000000000001,1.175,5.255,9.361,12.651,56.583999999999996,Texas,88.0,6.0
Bowman,23.0,0.0,23.0,0.13,0.0,3076.0,2271.0,659.0,7.477,10.128,34.900999999999996,0.0,0.0,0.0,7.477,10.128,34.900999999999996,North Dakota,1.0,0.0
Box Butte,25.0,0.0,25.0,0.34,0.0,10772.0,7832.0,2042.0,2.3209999999999997,3.1919999999999997,12.243,0.0,0.0,0.0,2.3209999999999997,3.1919999999999997,12.243,Nebraska,1.0,0.0
Box Elder,40.0,0.0,63.0,0.17,0.0,54950.0,36062.0,7109.0,0.728,1.109,5.627000000000001,0.0,0.0,0.0,1.146,1.7469999999999999,8.862,Utah,17.0,1.0
Boyd,20.0,0.0,20.0,0.04,0.0,1955.0,1546.0,598.0,10.23,12.937000000000001,33.445,0.0,0.0,0.0,10.23,12.937000000000001,33.445,,,
Boyle,170.0,22.0,197.0,0.42,0.35,30100.0,22968.0,5757.0,5.648,7.402,29.529,0.731,0.958,3.821,6.545,8.577,34.219,Kentucky,14.0,0.0
Bradford,25.0,0.0,108.0,0.44,0.0,27732.0,21791.0,4935.0,0.9009999999999999,1.147,5.066,0.0,0.0,0.0,3.8939999999999997,4.956,21.884,Florida,42.0,2.0
Bradford,310.0,42.0,314.0,0.66,0.63,60833.0,46232.0,12955.0,5.096,6.705,23.929000000000002,0.69,0.9079999999999999,3.242,5.162000000000001,6.792000000000001,24.238000000000003,Pennsylvania,29.0,5.0
Bradley,25.0,0.0,33.0,0.26,0.0,10897.0,8063.0,2067.0,2.294,3.1010000000000004,12.095,0.0,0.0,0.0,3.028,4.093,15.965,Arkansas,7.0,1.0
Bradley,183.0,27.0,459.0,0.57,0.0,106727.0,80384.0,18275.0,1.715,2.2769999999999997,10.014,0.253,0.336,1.4769999999999999,4.301,5.71,25.116,Tennessee,38.0,1.0
Branch,87.0,10.0,87.0,0.37,0.37,43622.0,32567.0,7932.0,1.994,2.6710000000000003,10.968,0.22899999999999998,0.307,1.261,1.994,2.6710000000000003,10.968,Michigan,42.0,2.0
Braxton,25.0,0.0,25.0,0.08,0.0,14089.0,11108.0,3230.0,1.774,2.251,7.74,0.0,0.0,0.0,1.774,2.251,7.74,West Virginia,1.0,0.0
Brazoria,143.0,16.0,355.0,0.43,0.62,370200.0,263338.0,43678.0,0.386,0.5429999999999999,3.2739999999999996,0.043,0.061,0.366,0.9590000000000001,1.348,8.128,Texas,382.0,3.0
Brazos,579.0,48.0,674.0,0.64,0.55,226758.0,165939.0,20762.0,2.553,3.489,27.886999999999997,0.212,0.289,2.312,2.972,4.062,32.463,Texas,177.0,16.0
Breathitt,49.0,4.0,55.0,0.31,0.0,12726.0,9894.0,2193.0,3.85,4.952,22.344,0.314,0.40399999999999997,1.824,4.322,5.559,25.08,Kentucky,3.0,0.0
Breckinridge,25.0,0.0,25.0,0.44,0.0,20388.0,15283.0,3941.0,1.226,1.636,6.343999999999999,0.0,0.0,0.0,1.226,1.636,6.343999999999999,Kentucky,6.0,0.0
Bremer,37.0,0.0,50.0,0.29,0.0,24947.0,18379.0,4886.0,1.483,2.013,7.5729999999999995,0.0,0.0,0.0,2.004,2.72,10.232999999999999,Iowa,33.0,0.0
Brevard,1908.0,183.0,2107.0,0.57,0.67,596849.0,475765.0,141345.0,3.197,4.01,13.499,0.307,0.385,1.295,3.53,4.428999999999999,14.907,Florida,225.0,7.0
Brewster,25.0,3.0,25.0,0.35,0.11,9267.0,7347.0,2144.0,2.698,3.403,11.66,0.324,0.408,1.399,2.698,3.403,11.66,,,
Bristol,1563.0,96.0,2083.0,0.59,0.53,564022.0,433334.0,95464.0,2.7710000000000004,3.6069999999999998,16.373,0.17,0.222,1.006,3.693,4.8069999999999995,21.82,Massachusetts,1908.0,104.0
Bristol,25.0,0.0,53.0,0.85,0.0,16482.0,12867.0,3476.0,1.517,1.943,7.192,0.0,0.0,0.0,3.216,4.119,15.247,,,
Broadwater,25.0,0.0,25.0,0.82,0.0,6085.0,4762.0,1440.0,4.1080000000000005,5.25,17.361,0.0,0.0,0.0,4.1080000000000005,5.25,17.361,Montana,4.0,0.0
Bronx,3038.0,232.0,4137.0,0.84,0.61,1432132.0,1039252.0,183375.0,2.121,2.923,16.567,0.162,0.223,1.265,2.889,3.9810000000000003,22.56,,,
Brooke,199.0,10.0,290.0,0.44,0.31,22203.0,17648.0,5290.0,8.963,11.276,37.618,0.45,0.5670000000000001,1.89,13.061,16.432000000000002,54.82,West Virginia,3.0,0.0
Brookings,49.0,0.0,49.0,0.26,0.0,35232.0,25222.0,4195.0,1.391,1.943,11.681,0.0,0.0,0.0,1.391,1.943,11.681,South Dakota,9.0,0.0
Brooks,25.0,0.0,25.0,0.62,0.0,15513.0,11834.0,3076.0,1.6119999999999999,2.113,8.127,0.0,0.0,0.0,1.6119999999999999,2.113,8.127,Georgia,36.0,6.0
Broome,645.0,47.0,1006.0,0.65,0.76,191659.0,146598.0,36542.0,3.365,4.4,17.651,0.245,0.321,1.286,5.249,6.862,27.53,New York,219.0,8.0
Broward,5160.0,622.0,7305.0,0.58,0.71,1951260.0,1496930.0,324313.0,2.6439999999999997,3.447,15.911,0.319,0.41600000000000004,1.9180000000000001,3.7439999999999998,4.88,22.525,Florida,4228.0,141.0
Brown,40.0,0.0,50.0,0.31,0.0,9598.0,6976.0,1968.0,4.168,5.734,20.325,0.0,0.0,0.0,5.209,7.167000000000001,25.406999999999996,,,
Brown,64.0,0.0,102.0,0.3,0.0,25111.0,18881.0,5243.0,2.549,3.39,12.207,0.0,0.0,0.0,4.062,5.402,19.455,Minnesota,8.0,1.0
Brown,23.0,0.0,23.0,0.13,0.0,2973.0,2277.0,776.0,7.736000000000001,10.101,29.639,0.0,0.0,0.0,7.736000000000001,10.101,29.639,,,
Brown,97.0,6.0,157.0,0.47,0.64,39316.0,28820.0,6747.0,2.467,3.366,14.377,0.153,0.20800000000000002,0.889,3.9930000000000003,5.4479999999999995,23.27,South Dakota,27.0,0.0
Brown,77.0,12.0,188.0,0.39,0.25,37924.0,28441.0,7556.0,2.03,2.707,10.191,0.316,0.42200000000000004,1.588,4.957,6.61,24.881,Texas,13.0,1.0
Brown,828.0,60.0,1286.0,0.56,0.78,263378.0,193714.0,39133.0,3.1439999999999997,4.274,21.159000000000002,0.228,0.31,1.5330000000000001,4.883,6.638999999999999,32.861999999999995,Wisconsin,402.0,2.0
Brule,25.0,0.0,25.0,0.19,0.0,5229.0,3737.0,992.0,4.781000000000001,6.69,25.201999999999998,0.0,0.0,0.0,4.781000000000001,6.69,25.201999999999998,,,
Brunswick,126.0,19.0,139.0,0.66,0.58,136744.0,113828.0,43070.0,0.9209999999999999,1.107,2.925,0.139,0.16699999999999998,0.441,1.016,1.2209999999999999,3.227,North Carolina,38.0,2.0
Bryan,140.0,8.0,148.0,0.36,0.62,47192.0,34758.0,8477.0,2.967,4.0280000000000005,16.515,0.17,0.23,0.9440000000000001,3.136,4.258,17.459,Oklahoma,6.0,1.0
Buchanan,25.0,0.0,120.0,0.14,0.0,21199.0,15206.0,3786.0,1.179,1.6440000000000001,6.603,0.0,0.0,0.0,5.6610000000000005,7.892,31.695999999999998,Iowa,11.0,0.0
Buchanan,501.0,21.0,501.0,0.64,0.73,88571.0,66298.0,14275.0,5.656000000000001,7.557,35.096,0.237,0.317,1.4709999999999999,5.656000000000001,7.557,35.096,Missouri,35.0,1.0
Buchanan,49.0,12.0,134.0,0.29,0.13,21221.0,17195.0,4709.0,2.309,2.85,10.405999999999999,0.565,0.698,2.548,6.314,7.792999999999999,28.456,Virginia,12.0,0.0
Bucks,993.0,98.0,1296.0,0.58,0.38,628195.0,486158.0,117060.0,1.581,2.043,8.482999999999999,0.156,0.20199999999999999,0.8370000000000001,2.063,2.6660000000000004,11.071,Pennsylvania,2067.0,126.0
Buena Vista,25.0,5.0,35.0,0.37,0.0,19874.0,14166.0,3198.0,1.258,1.765,7.817,0.252,0.353,1.5630000000000002,1.761,2.471,10.944,Iowa,2.0,0.0
Buffalo,321.0,34.0,382.0,0.37,0.54,49615.0,36030.0,7197.0,6.47,8.908999999999999,44.602,0.685,0.9440000000000001,4.724,7.699,10.602,53.078,Nebraska,61.0,1.0
Bulloch,182.0,24.0,195.0,0.68,0.75,77296.0,56005.0,8860.0,2.355,3.25,20.541999999999998,0.31,0.429,2.7089999999999996,2.523,3.4819999999999998,22.009,Georgia,33.0,2.0
Bullock,30.0,0.0,61.0,0.21,0.0,10138.0,7810.0,1661.0,2.9589999999999996,3.841,18.061,0.0,0.0,0.0,6.017,7.81,36.725,Alabama,11.0,0.0
Buncombe,769.0,166.0,929.0,0.81,0.8,259103.0,205752.0,51828.0,2.968,3.738,14.838,0.6409999999999999,0.807,3.2030000000000003,3.585,4.515,17.925,North Carolina,46.0,3.0
Bureau,69.0,9.0,94.0,0.36,0.3,32993.0,25239.0,7231.0,2.0909999999999997,2.734,9.542,0.273,0.35700000000000004,1.245,2.8489999999999998,3.7239999999999998,13.0,Illinois,8.0,0.0
Burke,40.0,0.0,40.0,0.07,0.0,22423.0,16065.0,3497.0,1.784,2.49,11.437999999999999,0.0,0.0,0.0,1.784,2.49,11.437999999999999,Georgia,53.0,3.0
Burke,156.0,16.0,315.0,0.5,0.49,90382.0,70806.0,18294.0,1.726,2.2030000000000003,8.527000000000001,0.177,0.226,0.875,3.485,4.449,17.219,North Carolina,77.0,8.0
Burleigh,388.0,72.0,510.0,0.63,0.58,95273.0,70579.0,15315.0,4.073,5.497000000000001,25.335,0.7559999999999999,1.02,4.7010000000000005,5.353,7.226,33.301,North Dakota,65.0,0.0
Burleson,15.0,0.0,25.0,0.36,0.0,18389.0,13907.0,3755.0,0.816,1.079,3.995,0.0,0.0,0.0,1.36,1.798,6.6579999999999995,Texas,10.0,0.0
Burlington,825.0,82.0,1137.0,0.68,0.51,445384.0,343174.0,75401.0,1.8519999999999999,2.404,10.940999999999999,0.184,0.239,1.088,2.553,3.313,15.079,New Jersey,1878.0,68.0
Burnet,71.0,12.0,71.0,0.41,0.44,47542.0,36351.0,10625.0,1.493,1.953,6.682,0.252,0.33,1.129,1.493,1.953,6.682,Texas,13.0,0.0
Burnett,25.0,0.0,25.0,0.11,0.0,15392.0,12407.0,4396.0,1.624,2.015,5.687,0.0,0.0,0.0,1.624,2.015,5.687,,,
Burt,16.0,0.0,16.0,0.05,0.0,6488.0,4906.0,1566.0,2.4659999999999997,3.261,10.217,0.0,0.0,0.0,2.4659999999999997,3.261,10.217,Nebraska,1.0,0.0
Butler,66.0,7.0,94.0,0.18,0.38,19680.0,14868.0,3995.0,3.3539999999999996,4.439,16.521,0.35600000000000004,0.47100000000000003,1.7519999999999998,4.776,6.322,23.529,Alabama,17.0,0.0
Butler,108.0,16.0,126.0,0.42,0.32,66765.0,47812.0,10129.0,1.618,2.259,10.662,0.24,0.335,1.58,1.8869999999999998,2.635,12.44,Kansas,13.0,0.0
Butler,227.0,14.0,344.0,0.58,0.56,42639.0,31701.0,8021.0,5.324,7.1610000000000005,28.301,0.32799999999999996,0.442,1.745,8.068,10.850999999999999,42.887,Missouri,24.0,0.0
Butler,20.0,0.0,20.0,0.22,0.0,8058.0,6008.0,1687.0,2.4819999999999998,3.3289999999999997,11.855,0.0,0.0,0.0,2.4819999999999998,3.3289999999999997,11.855,Nebraska,1.0,0.0
